SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,4578 ARIEL Ave,Fremont,CA,94555,799900,4,2.0,Ardenwood,1693,6115,1979,2,Garage,,Sold,,,,,799900,2014-11-24,797000.0,http://www.redfin.com/CA/Fremont/4578-Ariel-Ave-94555/home/1991320,East Bay Regional Data (EBRD),40671866,"MRL Group, Inc.",N,Y,37.574135,-122.055565,false
Past Sale,Single Family Residential,5543 Ridgewood Dr,Fremont,CA,94555,,3,2.5,94555,1807,,1989,,,,,,,,,,2012-07-18,430000.0,http://www.redfin.com/CA/Fremont/5543-Ridgewood-Dr-94555/home/1770032,,,,N,Y,37.558382,-122.054949,
Past Sale,Single Family Residential,34505 COLVILLE Pl,Fremont,CA,94555,675000,4,2.0,North Gate,1598,6419,1974,2,Garage,,Sold,,,,,675000,2014-06-30,750000.0,http://www.redfin.com/CA/Fremont/34505-Colville-Pl-94555/home/1124854,East Bay Regional Data (EBRD),40657956,BHG Mason-McDuffie RE,N,Y,37.570411,-122.041742,false
Past Sale,Single Family Residential,4766 Canvasback Cmn,Fremont,CA,94566,728888,3,2.5,Ardenwood,1477,2811,1988,2,Garage,,Sold,,,,,728888,2014-08-12,760000.0,http://www.redfin.com/CA/Fremont/4766-Canvasback-Cmn-94555/home/1148771,East Bay Regional Data (EBRD),40665434,RW - Your Home Expert,N,Y,37.565786,-122.043566,false
Past Sale,Single Family Residential,3997 Dryden Rd,Fremont,CA,94555,,3,2.0,94555,1450,,1977,,,,,,,,,,2013-06-12,253500.0,http://www.redfin.com/CA/Fremont/3997-Dryden-Rd-94555/home/1136828,,,,N,Y,37.573977,-122.037317,
Past Sale,Single Family Residential,4228 Darwin Dr,Fremont,CA,94555,,4,2.0,94555,1476,,1972,,,,,,,,,,2013-06-26,558000.0,http://www.redfin.com/CA/Fremont/4228-Darwin-Dr-94555/home/1128263,,,,N,Y,37.571556,-122.040784,
Past Sale,Single Family Residential,34891 SEAL ROCK Ter,Fremont,CA,94555,600000,3,2.5,Navara,1555,3075,1984,2,Garage,,Sold,,,,,600000,2014-08-26,590000.0,http://www.redfin.com/CA/Fremont/34891-Seal-Rock-Ter-94555/home/1383698,East Bay Regional Data (EBRD),40664833,Marinelli Real Estate,N,Y,37.56932,-122.03501,false
Past Sale,Single Family Residential,Undisclosed,Fremont,CA,94555,803888,3,2.5,Ardenwood,1446,3493,1987,2,Garage,,Sold,,,,,803888,2014-09-10,830000.0,http://www.redfin.com/CA/Fremont/Undisclosed-address-94555/home/1859520,East Bay Regional Data (EBRD),40667281,Legacy Real Estate & Assoc.,N,Y,,,true
Past Sale,Single Family Residential,4777 MALLARD Cmn,Fremont,CA,94555,875000,4,2.5,Ardenwood,1644,3140,1987,2,Garage,,Sold,,,,,875000,2014-09-22,875000.0,http://www.redfin.com/CA/Fremont/4777-Mallard-Cmn-94555/home/994593,East Bay Regional Data (EBRD),40667335,Marinelli Real Estate,N,Y,37.566886,-122.045724,false
Past Sale,Single Family Residential,4803 MENDOCINO Ter,Fremont,CA,94555,799888,4,2.5,Ardenwood,1863,2715,1988,2,Garage,,Sold,,,,,799888,2014-08-23,800000.0,http://www.redfin.com/CA/Fremont/4803-Mendocino-Ter-94555/home/1406657,East Bay Regional Data (EBRD),40663855,Intero Real Estate Services,N,Y,37.565229,-122.044123,false
Past Sale,Single Family Residential,4764 MENDOCINO Ter,Fremont,CA,94555,799000,4,2.5,Fremont,1863,2789,1989,2,Garage,,Sold,,,,2014-07-18,789000,2014-08-26,810000.0,http://www.redfin.com/CA/Fremont/4764-Mendocino-Ter-94555/home/1772450,East Bay Regional Data (EBRD),40663248,REALTY EXPERTS,N,Y,37.565376,-122.043028,false
Past Sale,Single Family Residential,5088 AMBERWOOD Dr,Fremont,CA,94555,828888,4,2.5,Ardenwood,1761,3780,1989,2,Garage,,Sold,,,,,828888,2014-08-15,928888.0,http://www.redfin.com/CA/Fremont/5088-Amberwood-Dr-94555/home/768866,East Bay Regional Data (EBRD),40664867,Intero Real Estate Services,N,Y,37.564386,-122.052545,false
Past Sale,Single Family Residential,5099 AMBERWOOD Dr,Fremont,CA,94555-2974,789000,3,2.5,Ardenwood,1686,3760,1989,2,Garage,,Sold,,,,,789000,2014-07-01,915000.0,http://www.redfin.com/CA/Fremont/5099-Amberwood-Dr-94555/home/802398,East Bay Regional Data (EBRD),40658393,Intero Real Estate Services,N,Y,37.564774,-122.052719,false
Past Sale,Single Family Residential,34783 Bowie Cmn,Fremont,CA,94555,725000,3,2.5,Ardenwood,1607,2700,1989,2,Garage,,Sold,,,,,725000,2014-06-19,801000.0,http://www.redfin.com/CA/Fremont/34783-Bowie-Cmn-94555/home/1993497,East Bay Regional Data (EBRD),40656688,BHG Mason-McDuffie RE,N,Y,37.563643,-122.044027,false
Past Sale,Single Family Residential,34268 XANADU Ter,Fremont,CA,94555,899999,4,2.5,Forest Park,1812,3062,1989,2,Garage,,Sold,,,,,899999,2014-08-29,956000.0,http://www.redfin.com/CA/Fremont/34268-Xanadu-Ter-94555/home/1152697,East Bay Regional Data (EBRD),40667233,Intero Real Estate Services,N,Y,37.562998,-122.054349,false
Past Sale,Single Family Residential,34146 GANNON Ter,Fremont,CA,94555,738888,3,2.5,Ardenwood,1324,3030,1987,2,Garage,,Sold,,,,,738888,2014-06-28,786000.0,http://www.redfin.com/CA/Fremont/34146-Gannon-Ter-94555/home/1281491,East Bay Regional Data (EBRD),40657645,Giant Realty,N,Y,37.561781,-122.060211,false
Past Sale,Single Family Residential,34258 MIMOSA Ter,Fremont,CA,94555,899500,3,2.5,Ca Vintage,1771,3672,1992,2,Garage,,Sold,,,,2014-07-10,927500,2014-08-22,910000.0,http://www.redfin.com/CA/Fremont/34258-Mimosa-Ter-94555/home/1910932,East Bay Regional Data (EBRD),40663932,PRIDE PROPERTIES,N,Y,37.559113,-122.059608,false
Past Sale,Single Family Residential,6180 NORTHLAND Ter,Fremont,CA,94555,775000,3,2.5,Hampton Place,1611,3660,1987,2,Garage,,Sold,,,,,775000,2014-05-28,850000.0,http://www.redfin.com/CA/Fremont/6180-Northland-Ter-94555/home/802382,East Bay Regional Data (EBRD),40653621,Marinelli Real Estate,N,Y,37.554368,-122.060513,false
Past Sale,Single Family Residential,34492 ALBERTA Ter,Fremont,CA,94555,650000,3,2.5,Ardenwood,1769,3700,1990,2,Garage,,Sold,,,,,650000,2013-01-25,688000.0,http://www.redfin.com/CA/Fremont/34492-Alberta-Ter-94555/home/1792622,East Bay Regional Data (EBRD),40599287,Optima Investment,N,Y,37.560649,-122.052118,false
Past Sale,Single Family Residential,5339 SHATTUCK Ave,Fremont,CA,94555,789988,4,2.5,Forest Park,1710,3843,1989,2,Garage,,Sold,,,,2013-07-26,799988,2013-10-04,785000.0,http://www.redfin.com/CA/Fremont/5339-Shattuck-Ave-94555/home/1797146,East Bay Regional Data (EBRD),40621591,"Timothy Crofton, Inc.",N,Y,37.561565,-122.053763,false
Past Sale,Single Family Residential,4147 POLONIUS Cir,Fremont,CA,94555,699900,4,2.0,Ardenwood,1496,7465,1978,2,Garage,,Sold,,,,,699900,2014-04-13,740000.0,http://www.redfin.com/CA/Fremont/4147-Polonius-Cir-94555/home/1138054,East Bay Regional Data (EBRD),40647702,Optima Real Estate,Y,Y,37.577532,-122.050092,false
Past Sale,Single Family Residential,4298 Nerissa Cir,Fremont,CA,94555,,4,2.0,94555,1380,,1981,,,,,,,,,,2013-08-21,240500.0,http://www.redfin.com/CA/Fremont/4298-Nerissa-Cir-94555/home/1982114,,,,N,Y,37.576159,-122.050235,
Past Sale,Single Family Residential,4364 JESSICA Cir,Fremont,CA,94555,625000,3,2.0,Ardenwood,1253,4050,1980,2,Garage,,Sold,,,,,625000,2014-01-02,660000.0,http://www.redfin.com/CA/Fremont/4364-Jessica-Cir-94555/home/1236719,East Bay Regional Data (EBRD),40631930,Marinelli Real Estate,N,Y,37.57518,-122.048585,false
Past Sale,Single Family Residential,4520 Norocco Cir,Fremont,CA,94555,719000,4,2.5,Ardenwood,1717,4050,1982,2,Garage,,Sold,,,,,719000,2013-11-21,742888.0,http://www.redfin.com/CA/Fremont/4520-Norocco-Cir-94555/home/589464,East Bay Regional Data (EBRD),40632261,GD Commercial Real Estate Inc,N,Y,37.573699,-122.049189,false
Past Sale,Single Family Residential,34282 NORTHWIND Ter,Fremont,CA,94555,725000,3,2.5,Ardenwood,1451,3473,1988,2,Garage,,Sold,,,,,725000,2013-08-04,752000.0,http://www.redfin.com/CA/Fremont/34282-Northwind-Ter-94555/home/1738577,East Bay Regional Data (EBRD),40615689,Real Living Rockridge RE,N,Y,37.561867,-122.055673,false
Past Sale,Single Family Residential,5449 Moonlight Cmn,Fremont,CA,94555,775000,3,2.5,Ardenwood,1804,4813,1989,2,Garage,,Sold,,,,,775000,2013-10-11,845000.0,http://www.redfin.com/CA/Fremont/5449-Moonlight-Cmn-94555/home/1150796,East Bay Regional Data (EBRD),40630000,Realty World - Martinelli,N,Y,37.559788,-122.054978,false
Past Sale,Single Family Residential,34252 NORTHWIND Ter,Fremont,CA,94555,659500,4,2.5,Forest Park,1651,4707,1988,2,Garage,,Sold,,,,2012-01-19,689000,2012-04-02,620000.0,http://www.redfin.com/CA/Fremont/34252-Northwind-Ter-94555/home/1543853,East Bay Regional Data (EBRD),40552044,Realty World-Quality Homes,N,Y,37.562381,-122.055763,false
Past Sale,Single Family Residential,34236 XANADU Ter,Fremont,CA,94555,795000,4,2.5,Ardenwood,1812,3043,1989,2,Garage,,Sold,,,,,795000,2013-08-08,847000.0,http://www.redfin.com/CA/Fremont/34236-Xanadu-Ter-94555/home/2005829,East Bay Regional Data (EBRD),40620777,Realty World-Viking Realty,N,Y,37.563338,-122.054533,false
Past Sale,Single Family Residential,34252 XANADU Ter,Fremont,CA,94555,699800,4,2.5,Ardenwood,1950,3046,1989,2,Garage,,Sold,,,,,699800,2013-05-19,795000.0,http://www.redfin.com/CA/Fremont/34252-Xanadu-Ter-94555/home/2010115,East Bay Regional Data (EBRD),40608457,First Metro Investments Inc,N,Y,37.56317,-122.054435,false
Past Sale,Single Family Residential,33855 Juliet Cir,Fremont,CA,94555,,4,2.5,94555,1717,,1985,,,,,,,,,,2013-09-20,700000.0,http://www.redfin.com/CA/Fremont/33855-Juliet-Cir-94555/home/1059187,,,,N,Y,37.569017,-122.057064,
Past Sale,Single Family Residential,34931 Nova Ter,Fremont,CA,94555,,3,2.5,94555,1988,,1990,,,,,,,,,,2012-03-12,500000.0,http://www.redfin.com/CA/Fremont/34931-Nova-Ter-94555/home/1125404,,,,N,Y,37.565902,-122.039207,
Past Sale,Single Family Residential,4762 Mallard Cmn,Fremont,CA,94555,,4,2.5,94555,1647,,1987,,,,,,,,,,2012-06-20,530000.0,http://www.redfin.com/CA/Fremont/4762-Mallard-Cmn-94555/home/646199,,,,N,Y,37.566629,-122.045114,
Past Sale,Single Family Residential,34786 COMSTOCK Cmn,Fremont,CA,94555,725000,4,2.5,Fremont,1863,4856,1988,2,Garage,,Sold,,,,,725000,2013-07-05,780000.0,http://www.redfin.com/CA/Fremont/34786-Comstock-Cmn-94555/home/1146347,East Bay Regional Data (EBRD),40614296,Intero Real Estate Services,N,Y,37.564999,-122.042015,false
Past Sale,Single Family Residential,4771 Mendocino Ter,Fremont,CA,94555,,3,2.5,94555,1607,,1987,,,,,,,,,,2012-10-22,555000.0,http://www.redfin.com/CA/Fremont/4771-Mendocino-Ter-94555/home/1507533,,,,N,Y,37.565575,-122.043399,
Past Sale,Single Family Residential,4757 MALLARD Cmn,Fremont,CA,94555,700000,3,2.5,Ardenwood,1446,2735,1987,2,Garage,,Sold,,,,,650000,2013-04-23,730000.0,http://www.redfin.com/CA/Fremont/4757-Mallard-Cmn-94555/home/994583,East Bay Regional Data (EBRD),40606701,Legacy Real Estate & Assoc.,N,Y,37.566947,-122.045135,false
Past Sale,Single Family Residential,4708 CREEKWOOD Dr,Fremont,CA,94555,679000,3,2.5,Ardenwood,1451,4228,1987,2,Garage,,Sold,,,,,679000,2013-07-23,710000.0,http://www.redfin.com/CA/Fremont/4708-Creekwood-Dr-94555/home/959711,East Bay Regional Data (EBRD),40618049,Legacy Real Estate & Assoc.,N,Y,37.56711,-122.043723,false
Past Sale,Single Family Residential,34379 Benedick Ln,Fremont,CA,94555-2136,725000,4,2.5,Ardenwood,1647,3839,1987,2,Garage,,Sold,,,,,725000,2013-09-25,730000.0,http://www.redfin.com/CA/Fremont/34379-Benedick-Ln-94555/home/1309081,East Bay Regional Data (EBRD),40628490,Marvel Realty,N,Y,37.569468,-122.045821,false
Past Sale,Single Family Residential,34761 COMSTOCK Cmn,Fremont,CA,94555,725000,3,2.5,Ardenwood,1607,2700,1989,2,Garage,,Sold,,,,,725000,2014-05-01,780000.0,http://www.redfin.com/CA/Fremont/34761-Comstock-Cmn-94555/home/1146676,East Bay Regional Data (EBRD),40650116,Marinelli Real Estate,N,Y,37.565232,-122.042759,false
Past Sale,Single Family Residential,3504 DARWIN Dr,Fremont,CA,94555,725000,4,2.0,Northgate,1400,6337,1968,2,Garage,,Sold,,,,,725000,2014-10-12,780000.0,http://www.redfin.com/CA/Fremont/3504-Darwin-Dr-94555/home/1467748,East Bay Regional Data (EBRD),40674396,Fidelity Brokers,N,Y,37.577273,-122.033885,false
Past Sale,Single Family Residential,3762 DRYDEN Rd,Fremont,CA,94555,505000,3,2.0,Fremont,1633,5479,1977,2,Garage,,Sold,,,,2012-11-15,540000,2013-02-06,510000.0,http://www.redfin.com/CA/Fremont/3762-Dryden-Rd-94555/home/1978423,East Bay Regional Data (EBRD),40589449,Epic Brokers Inc,N,Y,37.575287,-122.035633,false
Past Sale,Condo/Coop,34922 Sea Cliff Ter,Fremont,CA,94555,,3,2.5,94555,1400,,1980,,,,,,,,,,2012-10-30,400000.0,http://www.redfin.com/CA/Fremont/34922-Sea-Cliff-Ter-94555/home/1015980,,,,N,Y,37.570878,-122.033218,
Past Sale,Single Family Residential,34689 Anchor Dr,Fremont,CA,94555,570000,3,2.0,Cedar Cove,1376,5755,1977,2,Garage,,Sold,,,,,570000,2013-08-02,640000.0,http://www.redfin.com/CA/Fremont/34689-Anchor-Dr-94555/home/1826301,East Bay Regional Data (EBRD),40619660,BHG Mason-McDuffie RE,N,Y,37.573471,-122.034985,false
Past Sale,Single Family Residential,3601 DRYDEN Rd,Fremont,CA,94555,599950,4,2.0,Cedar Cove,1633,7374,1977,2,Garage,,Sold,,,,,599950,2013-10-09,594000.0,http://www.redfin.com/CA/Fremont/3601-Dryden-Rd-94555/home/1536251,East Bay Regional Data (EBRD),40627378,Century 21 M & M & Assoc.,N,Y,37.576546,-122.03538,false
Past Sale,Single Family Residential,3625 Warwick Rd,Fremont,CA,94555,,3,2.0,94555,1451,,1978,,,,,,,,,,2014-01-03,393500.0,http://www.redfin.com/CA/Fremont/3625-Warwick-Rd-94555/home/1158126,,,,N,Y,37.575073,-122.032509,
Past Sale,Single Family Residential,34923 SAUSALITO Ter,Fremont,CA,94555,565000,3,2.5,Navarra,1555,2758,1984,2,Garage,,Sold,,,,,565000,2014-10-06,610000.0,http://www.redfin.com/CA/Fremont/34923-Sausalito-Ter-94555/home/1358719,East Bay Regional Data (EBRD),40671941,Keller Williams Benchmark,N,Y,37.569644,-122.034296,false
Past Sale,Single Family Residential,3472 Darwin Dr,Fremont,CA,94555,699000,3,2.0,North Gate,1372,6069,1971,1,Garage,,Sold,,,,,699000,2014-09-05,765000.0,http://www.redfin.com/CA/Fremont/3472-Darwin-Dr-94555/home/1543270,East Bay Regional Data (EBRD),40664340,Buyers and Sellers Preferred Realty,N,Y,37.577409,-122.033761,false
Past Sale,Single Family Residential,3817 DRYDEN Rd,Fremont,CA,94555,599000,3,2.0,Fremont,1376,4500,1977,2,Garage,,Sold,,,,,599000,2014-06-18,677000.0,http://www.redfin.com/CA/Fremont/3817-Dryden-Rd-94555/home/1337072,East Bay Regional Data (EBRD),40655505,Re/Max Accord,N,Y,37.575113,-122.036453,false
Past Sale,Single Family Residential,4839 MONTAGUE Ave,Fremont,CA,94555,649900,4,2.5,Ardenwood,1717,4500,1985,2,Garage,,Sold,,,,,649900,2012-08-02,670000.0,http://www.redfin.com/CA/Fremont/4839-Montague-Ave-94555/home/1058995,East Bay Regional Data (EBRD),40579290,Sage Realty & Mtg Solutions,N,Y,37.569956,-122.055382,false
Past Sale,Single Family Residential,5274 MATTHEW Ter,Fremont,CA,94555,609990,4,2.5,Fremont,1762,5615,1988,2,Garage,,Sold,,,,2012-08-08,629900,2012-12-17,595000.0,http://www.redfin.com/CA/Fremont/5274-Matthew-Ter-94555/home/2010109,East Bay Regional Data (EBRD),40578771,Legacy Real Estate & Assoc.,N,Y,37.563369,-122.060361,false
Past Sale,Single Family Residential,34213 GANNON Ter,Fremont,CA,94555,765000,3,2.5,Ardenwood,1500,3030,1988,2,Garage,,Sold,,,,,765000,2014-04-12,810000.0,http://www.redfin.com/CA/Fremont/34213-Gannon-Ter-94555/home/1985184,East Bay Regional Data (EBRD),40647388,Prospect Realty Group,N,Y,37.560885,-122.058885,false
Past Sale,Single Family Residential,34325 EUCALYPTUS Ter,Fremont,CA,94555,774500,4,2.5,Ardenwood,1830,3600,1992,2,Garage,,Sold,,,,,774500,2013-03-06,825000.0,http://www.redfin.com/CA/Fremont/34325-Eucalyptus-Ter-94555/home/1153862,East Bay Regional Data (EBRD),40601422,Realty ONE Group BMC Assoc.,N,Y,37.560126,-122.059977,false
Past Sale,Single Family Residential,6164 NORTHLAND Ter,Fremont,CA,94555,648888,4,3.0,Hampton Place,1726,3660,1987,2,Garage,,Sold,,,,,648888,2012-09-06,665000.0,http://www.redfin.com/CA/Fremont/6164-Northland-Ter-94555/home/1520646,East Bay Regional Data (EBRD),40582104,BHG Mason-McDuffie RE,N,Y,37.55448,-122.060313,false
Past Sale,Single Family Residential,6165 LINFORD Ter,Fremont,CA,94555,669888,3,2.5,Arborwood,1684,2700,1988,2,Garage,,Sold,,,,,669888,2013-08-22,695000.0,http://www.redfin.com/CA/Fremont/6165-Linford-Ter-94555/home/1468348,East Bay Regional Data (EBRD),40622365,Re/Max Accord,N,Y,37.554202,-122.060241,false
Past Sale,Single Family Residential,34198 TONY Ter,Fremont,CA,94555,649950,3,2.5,K&B Cal.Meadow,1481,3282,1988,2,Garage,,Sold,,,,,649950,2013-07-24,691000.0,http://www.redfin.com/CA/Fremont/34198-Tony-Ter-94555/home/1788852,East Bay Regional Data (EBRD),40620427,MasterKey R.E. Mission,N,Y,37.561563,-122.058711,false
Past Sale,Single Family Residential,5428 BUCKNER Ter,Fremont,CA,94555,686000,3,2.5,Ardenwood,1481,3095,1988,2,Garage,,Sold,,,,,686000,2013-09-10,705000.0,http://www.redfin.com/CA/Fremont/5428-Buckner-Ter-94555/home/1480052,East Bay Regional Data (EBRD),40625042,REALTY EXPERTS,N,Y,37.562804,-122.05929,false
Past Sale,Single Family Residential,6082 NORTHLAND Ter,Fremont,CA,94555,739000,3,2.5,Hampton Place,1611,4163,1987,2,Garage,,Sold,,,,,739000,2013-10-12,740000.0,http://www.redfin.com/CA/Fremont/6082-Northland-Ter-94555/home/1933926,East Bay Regional Data (EBRD),40631120,Re/Max Accord,N,Y,37.554909,-122.059542,false
Past Sale,Single Family Residential,34207 DELLA Ter,Fremont,CA,94555-1902,765000,3,2.5,Ardenwood,1481,3244,1988,2,Garage,,Sold,,,,,765000,2014-05-27,805000.0,http://www.redfin.com/CA/Fremont/34207-Della-Ter-94555/home/1158883,East Bay Regional Data (EBRD),40653941,REALTY EXPERTS,N,Y,37.561532,-122.058366,false
Past Sale,Single Family Residential,34216 DELLA Ter,Fremont,CA,94555,778000,3,3.0,K&B Cal.Meadow,1481,4020,1988,2,Garage,,Sold,,,,,778000,2014-09-16,810000.0,http://www.redfin.com/CA/Fremont/34216-Della-Ter-94555/home/1159033,East Bay Regional Data (EBRD),40668955,Intero Real Estate Services,N,Y,37.561224,-122.057843,false
Past Sale,Single Family Residential,34527 HEATHROW Ter,Fremont,CA,94555,700000,3,2.5,Hampton Place,1840,3500,1989,2,Garage,,Sold,,,,,700000,2013-04-23,755000.0,http://www.redfin.com/CA/Fremont/34527-Heathrow-Ter-94555/home/1150115,East Bay Regional Data (EBRD),40606041,Keller Williams Benchmark,N,Y,37.554844,-122.057989,false
Past Sale,Single Family Residential,5451 SUNSTAR Cmn,Fremont,CA,94555,765000,3,2.5,Fremont,1446,3324,1989,2,Garage,,Sold,,,,,765000,2014-05-23,820000.0,http://www.redfin.com/CA/Fremont/5451-Sunstar-Cmn-94555/home/1149865,East Bay Regional Data (EBRD),40655043,Realty World-Viking Realty,Y,Y,37.561312,-122.056613,false
Past Sale,Single Family Residential,34307 TUPELO St,Fremont,CA,94555,879888,4,3.0,Ardenwood,1929,4033,1991,2,Garage,,Sold,,,,,879888,2013-10-24,900000.0,http://www.redfin.com/CA/Fremont/34307-Tupelo-St-94555/home/674757,East Bay Regional Data (EBRD),40631890,Re/Max Accord,N,Y,37.559823,-122.058,false
Past Sale,Single Family Residential,5815 NORTHLAND Ter,Fremont,CA,94555,825000,3,2.5,Hampton Place,1839,6211,1989,2,Garage,,Sold,,,,,825000,2014-05-01,875000.0,http://www.redfin.com/CA/Fremont/5815-Northland-Ter-94555/home/1830510,East Bay Regional Data (EBRD),40651713,Marinelli Real Estate,Y,Y,37.556403,-122.056955,false
Past Sale,Single Family Residential,34185 Finnigan Ter,Fremont,CA,94555,825000,4,2.5,Ardenwood,1857,4400,1990,2,Garage,,Sold,,,,,825000,2014-04-07,822000.0,http://www.redfin.com/CA/Fremont/34185-Finnigan-Ter-94555/home/2044044,East Bay Regional Data (EBRD),40643458,BHG Mason-McDuffie RE,N,N,37.56396,-122.057888,false
Past Sale,Single Family Residential,34531 GLADSTONE Pl,Fremont,CA,94555,650000,3,2.0,North Gate,1305,6956,1971,2,Garage,,Sold,,,,,650000,2014-07-07,745470.0,http://www.redfin.com/CA/Fremont/34531-Gladstone-Pl-94555/home/808108,East Bay Regional Data (EBRD),40656145,Legacy Real Estate & Assoc,N,Y,37.578159,-122.03206,false
Past Sale,Single Family Residential,3876 SPRINGFIELD Cmn,Fremont,CA,94555,749950,3,2.5,North Gate,1760,3413,1998,2,Garage,,Sold,,,,,749950,2014-09-05,820000.0,http://www.redfin.com/CA/Fremont/3876-Springfield-Cmn-94555/home/1899447,East Bay Regional Data (EBRD),40667459,Cal MBA Realty,N,Y,37.577801,-122.041668,false
Past Sale,Single Family Residential,4245 NERISSA Cir,Fremont,CA,94555,740000,4,2.5,Ardenwood,1608,6367,1986,2,Garage,,Sold,,,,,740000,2013-06-06,730000.0,http://www.redfin.com/CA/Fremont/4245-Nerissa-Cir-94555/home/1754436,East Bay Regional Data (EBRD),40617673,Coldwell Banker,N,Y,37.576938,-122.04846,false
Past Sale,Single Family Residential,33696 SLENDER Ct,Fremont,CA,94555,631000,3,2.0,Ardenwood,1300,5953,1983,2,Garage,,Sold,,,,,579000,2012-12-07,631000.0,http://www.redfin.com/CA/Fremont/33696-Slender-Ct-94555/home/1054790,East Bay Regional Data (EBRD),40593457,REALTY EXPERTS,N,Y,37.572499,-122.056901,false
Past Sale,Single Family Residential,33225 SANDPIPER Pl,Fremont,CA,94555,750000,4,2.0,Ponderosa Cntry,1871,6886,1979,2,Garage,,Sold,,,,,750000,2013-11-03,770000.0,http://www.redfin.com/CA/Fremont/33225-Sandpiper-Pl-94555/home/1137810,East Bay Regional Data (EBRD),40631416,Marinelli Real Estate,N,Y,37.577662,-122.060604,false
Past Sale,Single Family Residential,34085 GANNON Ter,Fremont,CA,94555,799000,3,2.5,Ardenwood,1481,3600,1987,2,Garage,,Sold,,,,,799000,2014-07-18,818000.0,http://www.redfin.com/CA/Fremont/34085-Gannon-Ter-94555/home/1152459,East Bay Regional Data (EBRD),40660854,Franklin Realty Group,N,Y,37.56267,-122.061042,false
Past Sale,Single Family Residential,4419 MACBETH Cir,Fremont,CA,94555,720000,4,2.5,Ardenwood,1601,4500,1984,2,Garage,,Sold,,,,,720000,2013-10-21,747450.0,http://www.redfin.com/CA/Fremont/4419-Macbeth-Cir-94555/home/1144102,East Bay Regional Data (EBRD),40629857,Elite Realty & Finance,N,Y,37.572356,-122.047314,false
Past Sale,Single Family Residential,4423 MACBETH Cir,Fremont,CA,94555,680000,4,2.5,Ardenwood,1717,4858,1984,2,Garage,,Sold,,,,,680000,2013-03-07,711000.0,http://www.redfin.com/CA/Fremont/4423-Macbeth-Cir-94555/home/527716,East Bay Regional Data (EBRD),40601894,Realty World-Viking Realty,N,Y,37.57239,-122.04714,false
Past Sale,Single Family Residential,34257 LENNOX Ct,Fremont,CA,94555,695000,4,2.5,Ardenwood,1717,7791,1985,2,Garage,,Sold,,,,,695000,2013-08-27,700000.0,http://www.redfin.com/CA/Fremont/34257-Lennox-Ct-94555/home/2028914,East Bay Regional Data (EBRD),40622987,Century 21 M & M & Assoc.,N,Y,37.570763,-122.047803,false
Past Sale,Single Family Residential,34332 SIWARD Dr,Fremont,CA,94555,775000,3,2.5,Ardenwood,1368,3150,1986,2,Garage,,Sold,,,,,775000,2014-07-14,795000.0,http://www.redfin.com/CA/Fremont/34332-Siward-Dr-94555/home/2028884,East Bay Regional Data (EBRD),40661644,Marinelli Real Estate,N,Y,37.568547,-122.047178,false
Past Sale,Single Family Residential,4592 LEONATO Way,Fremont,CA,94555,687500,3,2.5,Ardenwood,1373,4538,1986,2,Garage,,Sold,,,,,687500,2013-10-24,675000.0,http://www.redfin.com/CA/Fremont/4592-Leonato-Way-94555/home/802173,East Bay Regional Data (EBRD),40630174,Intero Real Estate Services,N,Y,37.569675,-122.047083,false
Past Sale,Single Family Residential,4511 AMIENS Ave,Fremont,CA,94555,700000,3,2.0,Ardenwood Villag,1504,5390,1986,2,Garage,,Sold,,,,,700000,2014-02-11,780000.0,http://www.redfin.com/CA/Fremont/4511-Amiens-Ave-94555/home/1987671,East Bay Regional Data (EBRD),40641611,Marinelli Real Estate,N,N,37.572095,-122.049891,false
Past Sale,Single Family Residential,34155 SIWARD Dr,Fremont,CA,94555,798950,4,2.5,Ardenwood,1608,4749,1984,2,Garage,,Sold,,,,,798950,2014-04-16,840000.0,http://www.redfin.com/CA/Fremont/34155-Siward-Dr-94555/home/1978569,East Bay Regional Data (EBRD),40640978,J. ROCKCLIFF REALTORS,Y,Y,37.571797,-122.048614,false
Past Sale,Single Family Residential,Undisclosed,Fremont,CA,94555,609000,4,2.5,Ardenwood,1647,3150,1988,2,Garage,,Sold,,,,,609000,2012-03-21,588000.0,http://www.redfin.com/CA/Fremont/Undisclosed-address-94555/home/1488992,East Bay Regional Data (EBRD),40551661,HomeMe Realty & Loans,N,Y,,,false
Past Sale,Single Family Residential,4825 RIDGEWOOD Dr,Fremont,CA,94555,536750,3,2.5,Ardenwood,1517,3150,1988,2,Garage,,Sold,,,,2012-01-24,565000,2012-04-30,536750.0,http://www.redfin.com/CA/Fremont/4825-Ridgewood-Dr-94555/home/1869375,East Bay Regional Data (EBRD),40550248,Re/Max Active Realty,N,Y,37.563841,-122.042693,true
